Prestwick Chemical Library ID	Compound Name	Subset	Well	Plate1	Plate2	Plate3	Plate4	NonInfectedToxHit	UZH_mean_numberOfNucleiHit	UZH_mean_numberOfInfectedNucleiHit	UZH_mean_infectionIndexHit	UZH_mean_numberOfPlaquesHit	UZH_mean_totalVirusIntensityHit	UZH_mean_numberOfNuclei_normalized	UZH_mean_numberOfInfectedNuclei_normalized	UZH_mean_infectionIndex_normalized	UZH_mean_numberOfPlaques_normalized	UZH_mean_totalVirusIntensity_normalized	Validation_ongoing
Prestw-973	Pirlindole mesylate	D	K21	BSF018295	BSF018299	BSF018303	BSF018307	0						0.996369659	1.122372087	1.126844159	0.99732545	1.1538567	
Prestw-974	Pronethalol hydrochloride	D	L21	BSF018295	BSF018299	BSF018303	BSF018307	0						1.042744699	1.0844575	1.040562927	1.052224099	1.068421606	
Prestw-975	Naftopidil dihydrochloride	D	M21	BSF018295	BSF018299	BSF018303	BSF018307	1						0.496320075	0.495514002	1.007991098	0.667933559	0.620978719	
Prestw-976	Tracazolate hydrochloride	D	N21	BSF018295	BSF018299	BSF018303	BSF018307	0						1.024310071	1.064492554	1.034878887	1.015625	1.062690006	
Prestw-977	Zardaverine	D	O21	BSF018295	BSF018299	BSF018303	BSF018307	0						0.869161111	0.964219982	1.112768645	1.116272523	1.161224123	
Prestw-978	Memantine Hydrochloride	D	P21	BSF018295	BSF018299	BSF018303	BSF018307	0						0.907390298	1.017746457	1.116310425	1.107122748	1.179776629	
Prestw-979	Ozagrel hydrochloride	D	A22	BSF018295	BSF018299	BSF018303	BSF018307	0						0.948895684	0.959849011	1.006299393	1.116272523	1.037954762	
Prestw-980	Piribedil hydrochloride	D	C22	BSF018295	BSF018299	BSF018303	BSF018307	0						1.043891712	1.049113545	0.998551982	1.061373874	0.976058189	
Prestw-981	Nitrocaramiphen hydrochloride	D	D22	BSF018295	BSF018299	BSF018303	BSF018307	0						0.969335868	0.838527708	0.86255538	1.107122748	0.840188786	
Prestw-982	Nandrolone	D	E22	BSF018295	BSF018299	BSF018303	BSF018307	0						0.889985921	0.918020256	1.026417961	1.088823198	0.999385702	
Prestw-983	Dimaprit dihydrochloride	D	F22	BSF018295	BSF018299	BSF018303	BSF018307	0						0.98100518	0.997038089	1.013193168	1.262668919	1.062053453	
Prestw-986	Proscillaridin A	D	G22	BSF018295	BSF018299	BSF018303	BSF018307	1						0.06103208	0.000653854	0.014488159	0	0.074222165	
Prestw-991	Gliquidone	D	I22	BSF018295	BSF018299	BSF018303	BSF018307	0						1.034406533	1.015883421	0.981694817	1.134572072	0.98067388	
Prestw-992	Pizotifen malate	D	J22	BSF018295	BSF018299	BSF018303	BSF018307	0						1.074531382	1.183234269	1.099577585	1.061373874	1.023058727	
Prestw-993	Ribavirin	D	K22	BSF018295	BSF018299	BSF018303	BSF018307	0						0.99860187	0.967435511	0.962534197	1.079673423	0.949861353	
Prestw-994	Cyclopenthiazide	D	L22	BSF018295	BSF018299	BSF018303	BSF018307	0						1.054407142	0.969746393	0.919951902	0.850929054	0.904650835	
Prestw-995	Fluvoxamine maleate	D	M22	BSF018295	BSF018299	BSF018303	BSF018307	0						0.972364806	1.002457017	1.032256932	1.116272523	1.07794862	
Prestw-997	Fluticasone propionate	D	N22	BSF018295	BSF018299	BSF018303	BSF018307	1						0.473008925	0.504220116	1.065733933	0.796030405	0.672523563	
Prestw-998	Zuclopenthixol hydrochloride	D	O22	BSF018295	BSF018299	BSF018303	BSF018307	1						0.921154454	1.003406449	1.087709197	1.052224099	1.142846045	
Prestw-999	Proguanil hydrochloride	D	P22	BSF018295	BSF018299	BSF018303	BSF018307	0						0.987385869	1.177940737	1.187908929	1.216920045	1.297610004	
Prestw-1000	Lymecycline	A	D3	BSF018295	BSF018299	BSF018303	BSF018307	0						0.969095476	0.986245016	1.011265724	0.896677928	1.015768305	
Prestw-1001	Alfadolone acetate	A	E3	BSF018295	BSF018299	BSF018303	BSF018307	0						0.999982406	0.967901271	0.961299618	1.070523649	0.958637262	
Prestw-1002	Alfaxalone	A	F3	BSF018295	BSF018299	BSF018303	BSF018307	0						1.008629648	1.028082728	1.015152338	1.03392455	1.087425881	
Prestw-1003	Azapropazone	A	G3	BSF018295	BSF018299	BSF018303	BSF018307	0						1.058322097	1.006218918	0.952659157	0.951576577	0.974727605	
Prestw-1004	Meptazinol hydrochloride	A	H3	BSF018295	BSF018299	BSF018303	BSF018307	0						1.007262848	1.137222638	1.128586766	1.070523649	1.157536377	
Prestw-1005	Apramycin	A	I3	BSF018295	BSF018299	BSF018303	BSF018307	0						0.974967908	0.9331843	0.960235168	0.960726351	0.947748112	
Prestw-1007	Fursultiamine Hydrochloride	A	J3	BSF018295	BSF018299	BSF018303	BSF018307	0						1.055457999	1.033833062	0.974972628	0.942426802	0.982672264	
Prestw-1008	Gabexate mesilate	A	K3	BSF018295	BSF018299	BSF018303	BSF018307	0						1.001143156	1.017262784	1.014853792	0.960726351	1.023598595	
Prestw-1009	Pivampicillin	A	L3	BSF018292	BSF018296	BSF018300	BSF018304	0						1.023897971	1.06120537	1.043461734	1.043074324	1.004873003	
Prestw-1011	Flucloxacillin sodium	A	N3	BSF018292	BSF018296	BSF018300	BSF018304	0						0.996527631	0.951098113	0.954131015	1.088823198	0.994373457	
Prestw-1012	Trapidil	A	O3	BSF018292	BSF018296	BSF018300	BSF018304	0						0.997715854	0.98689887	1.001518247	0.914977477	0.99459927	
Prestw-1013	Deptropine citrate	A	P3	BSF018292	BSF018296	BSF018300	BSF018304	0						0.99744112	1.009909164	1.012131674	1.03392455	1.022251052	
Prestw-1014	Sertraline	A	A4	BSF018292	BSF018296	BSF018300	BSF018304	0						1.007578792	1.05312624	1.043099251	1.061373874	1.04601673	
Prestw-1015	Ethamsylate	A	B4	BSF018292	BSF018296	BSF018300	BSF018304	0						0.984253905	1.017647931	1.013806931	1.043074324	1.101762425	
Prestw-1016	Moxonidine	A	C4	BSF018292	BSF018296	BSF018300	BSF018304	0						1.041309216	0.886053056	0.850700805	0.841779279	0.825986711	
Prestw-1017	Etilefrine hydrochloride	A	D4	BSF018292	BSF018296	BSF018300	BSF018304	0						1.067010549	0.984820868	0.92293493	0.924127252	0.895169072	
Prestw-1018	Alprostadil	A	E4	BSF018292	BSF018296	BSF018300	BSF018304	0						1.030141293	1.036323082	1.003570184	1.152871622	1.00577629	
Prestw-1019	Tribenoside	A	F4	BSF018292	BSF018296	BSF018300	BSF018304	0						1.033719699	1.075849912	1.039475629	1.125422297	1.08129677	
Prestw-1020	Rimexolone	A	H4	BSF018292	BSF018296	BSF018300	BSF018304	1						0.707748223	0.705840089	0.996396528	0.988175676	0.798500001	
Prestw-1021	Isradipine	A	I4	BSF018292	BSF018296	BSF018300	BSF018304	0						1.075376188	1.067009445	0.995087777	1.088823198	0.995288742	
Prestw-1023	Isometheptene mucate	A	J4	BSF018292	BSF018296	BSF018300	BSF018304	0						1.082306345	1.077309888	0.989731262	0.99732545	0.975796743	
Prestw-1024	Nifurtimox	A	K4	BSF018292	BSF018296	BSF018300	BSF018304	0						1.066193216	1.101547278	1.028420976	1.189470721	1.023827455	
Prestw-1025	Letrozole	A	L4	BSF018292	BSF018296	BSF018300	BSF018304	0						1.073301949	1.095904427	1.016275019	1.03392455	1.04740014	
Prestw-1026	Arbutin	A	M4	BSF018292	BSF018296	BSF018300	BSF018304	0						1.094957829	0.962437557	0.886232064	0.951576577	0.880354681	
Prestw-1027	Tocainide hydrochloride	A	N4	BSF018292	BSF018296	BSF018300	BSF018304	0						1.062834597	1.043246771	0.985434438	1.024774775	1.009507752	
Prestw-1028	Benzathine benzylpenicillin	A	O4	BSF018292	BSF018296	BSF018300	BSF018304	0						0.988484803	0.889528335	0.897050559	0.786880631	0.893776241	
Prestw-1029	Risperidone	A	P4	BSF018292	BSF018296	BSF018300	BSF018304	0						1.029667377	1.057165805	1.026575554	0.942426802	1.049123928	
Prestw-1030	Torsemide	A	B5	BSF018292	BSF018296	BSF018300	BSF018304	0						1.016905999	1.028512659	1.007562127	0.99732545	1.03146698	
Prestw-1031	Halofantrine hydrochloride	A	C5	BSF018292	BSF018296	BSF018300	BSF018304	0						1.00141789	1.171178272	1.162920915	1.216920045	1.328367262	
Prestw-1032	Articaine hydrochloride	A	D5	BSF018292	BSF018296	BSF018300	BSF018304	0						1.051089734	0.969844919	0.926178935	1.061373874	0.892761997	
Prestw-1033	Nomegestrol acetate	A	E5	BSF018292	BSF018296	BSF018300	BSF018304	0						1.048053927	1.065307633	1.016112651	1.107122748	1.011653669	
Prestw-1034	Pancuronium bromide	A	F5	BSF018292	BSF018296	BSF018300	BSF018304	0						1.051124075	1.113361438	1.054710191	1.198620495	1.072381359	
Prestw-1035	Molindone hydrochloride	A	G5	BSF018292	BSF018296	BSF018300	BSF018304	0						1.073727786	1.058760134	0.986944453	1.043074324	1.000370392	
Prestw-1036	Alcuronium chloride	A	H5	BSF018292	BSF018296	BSF018300	BSF018304	0						1.05826715	1.046193594	0.98790875	1.052224099	0.968018749	
Prestw-1037	Zalcitabine	A	I5	BSF018292	BSF018296	BSF018300	BSF018304	0						1.080534313	0.84619482	0.793191218	0.960726351	0.843573095	
Prestw-1038	Methyldopate hydrochloride	A	J5	BSF018292	BSF018296	BSF018300	BSF018304	0						1.067608094	1.078357846	1.006742597	1.061373874	1.028868043	
Prestw-1039	Levocabastine hydrochloride	A	K5	BSF018292	BSF018296	BSF018300	BSF018304	0						1.07238846	1.114104862	1.033984069	0.979025901	1.07229934	
Prestw-1040	Pyrvinium pamoate	A	M5	BSF018292	BSF018296	BSF018300	BSF018304	1						0.306245599	0.110169955	0.36162379	0.009149775	0.162436853	
Prestw-1041	Etomidate	A	N5	BSF018292	BSF018296	BSF018300	BSF018304	0						1.027675558	1.015193739	0.988151046	1.015625	1.023433442	
Prestw-1042	Tridihexethyl chloride	A	O5	BSF018292	BSF018296	BSF018300	BSF018304	0						1.006871353	0.968080409	0.96504309	1.043074324	0.911813556	
Prestw-1043	Penbutolol sulfate	A	P5	BSF018292	BSF018296	BSF018300	BSF018304	0						1.039482237	1.110092167	1.066171636	1.097972973	1.172176061	
Prestw-1044	Prednicarbate	A	A6	BSF018292	BSF018296	BSF018300	BSF018304	1						0.555731227	0.622890175	1.104541985	1.024774775	0.882119868	
Prestw-1045	Sertaconazole nitrate	A	B6	BSF018292	BSF018296	BSF018300	BSF018304	0						0.904718513	0.827788376	0.914979041	0.850929054	0.882979921	
Prestw-1046	Repaglinide	A	C6	BSF018292	BSF018296	BSF018300	BSF018304	0						0.978408947	0.933676929	0.953831198	0.850929054	0.930300801	
Prestw-1047	Piretanide	A	D6	BSF018292	BSF018296	BSF018300	BSF018304	0						0.957893211	0.967292201	1.006930497	0.914977477	1.019585522	
Prestw-1048	Piperacetazine	A	E6	BSF018292	BSF018296	BSF018300	BSF018304	0						0.964734079	1.057622607	1.100364811	1.043074324	1.15760317	
Prestw-1049	Oxyphenbutazone	A	F6	BSF018292	BSF018296	BSF018300	BSF018304	0						1.016851053	1.087404322	1.072120045	1.262668919	1.048672416	
Prestw-1050	Quinethazone	A	H6	BSF018292	BSF018296	BSF018300	BSF018304	0						0.978910336	0.991090703	1.012238782	1.134572072	1.009377891	
Prestw-1051	Moricizine hydrochloride	A	I6	BSF018292	BSF018296	BSF018300	BSF018304	0						1.029433854	0.95133995	0.936538471	1.088823198	0.889584021	
Prestw-1052	Iopanoic acid	A	J6	BSF018292	BSF018296	BSF018300	BSF018304	0						1.073082162	1.044903799	0.975818067	0.832629505	0.936439878	
Prestw-1053	Pivmecillinam hydrochloride	A	K6	BSF018292	BSF018296	BSF018300	BSF018304	0						1.047847877	1.120535921	1.066763128	1.116272523	1.119029736	
Prestw-1054	Levopropoxyphene napsylate	A	L6	BSF018292	BSF018296	BSF018300	BSF018304	0						1.066351188	1.105900335	1.03445203	1.03392455	1.071213007	
Prestw-1055	Piperidolate hydrochloride	A	M6	BSF018292	BSF018296	BSF018300	BSF018304	0						1.036803584	1.076360456	1.037221576	0.924127252	1.088510899	
Prestw-1056	Trifluridine	A	N6	BSF018292	BSF018296	BSF018300	BSF018304	0						0.833205344	0.904907345	1.076854791	1.052224099	0.881908436	
Prestw-1057	Oxprenolol hydrochloride	A	O6	BSF018292	BSF018296	BSF018300	BSF018304	0						1.039331133	1.031137033	0.996119832	0.951576577	0.977391953	
Prestw-1058	Ondansetron Hydrochloride	A	P6	BSF018292	BSF018296	BSF018300	BSF018304	0						0.989405161	0.9825279	0.983534557	0.99732545	1.022615841	
Prestw-1059	Propoxycaine hydrochloride	A	A7	BSF018292	BSF018296	BSF018300	BSF018304	0						1.010539047	1.000164049	0.988274774	1.024774775	0.953021776	
Prestw-1060	Oxaprozin	A	C7	BSF018292	BSF018296	BSF018300	BSF018304	0						1.032675711	1.024473094	0.988976771	0.832629505	0.947053482	
Prestw-1061	Phensuximide	A	D7	BSF018292	BSF018296	BSF018300	BSF018304	0						1.074909141	1.05564313	0.982507663	0.951576577	0.972488253	
Prestw-1062	Ioxaglic acid	A	E7	BSF018292	BSF018296	BSF018300	BSF018304	0						1.041432846	1.029184427	0.992778786	0.979025901	0.980898976	
Prestw-1063	Naftifine hydrochloride	A	F7	BSF018292	BSF018296	BSF018300	BSF018304	0						1.059105088	1.072061141	1.005726351	1.015625	0.985338745	
Prestw-1064	Meprylcaine hydrochloride	A	G7	BSF018292	BSF018296	BSF018300	BSF018304	0						1.045368405	1.105255438	1.057878186	1.061373874	1.137276437	
Prestw-1065	Milrinone	A	H7	BSF018292	BSF018296	BSF018300	BSF018304	0						1.079517798	1.090933343	1.011285389	0.887528153	1.005093497	
Prestw-1066	Methantheline bromide	A	I7	BSF018292	BSF018296	BSF018300	BSF018304	0						1.020436327	0.966163631	0.951363683	0.841779279	0.950051738	
Prestw-1067	Ticarcillin sodium	A	J7	BSF018292	BSF018296	BSF018300	BSF018304	0						1.058699856	1.059861834	0.999927107	0.99732545	1.007928079	
Prestw-1068	Thiethylperazine dimalate	A	K7	BSF018292	BSF018296	BSF018300	BSF018304	0						1.047236594	1.156775566	1.100355415	1.043074324	1.133939747	
Prestw-1069	Mesalamine	A	L7	BSF018292	BSF018296	BSF018300	BSF018304	0						1.096503206	1.134714704	1.0305795	1.043074324	1.036544851	
Prestw-1071	Imidurea	A	M7	BSF018292	BSF018296	BSF018300	BSF018304	0						1.044791465	1.012972426	0.975697141	0.960726351	0.980973405	
Prestw-1072	Lansoprazole	A	N7	BSF018292	BSF018296	BSF018300	BSF018304	0						0.98994776	1.024204387	1.035078917	1.125422297	1.084755589	
Prestw-1073	Bethanechol chloride	A	O7	BSF018292	BSF018296	BSF018300	BSF018304	0						0.976636915	1.031387827	1.055237034	0.960726351	1.06853831	
Prestw-1074	Cyproterone acetate	A	P7	BSF018292	BSF018296	BSF018300	BSF018304	0						0.987976546	0.960099805	0.973328566	1.079673423	0.988937851	
Prestw-1075	(R)-Propranolol hydrochloride	A	A8	BSF018292	BSF018296	BSF018300	BSF018304	0						0.869779262	0.927389181	1.064787757	1.043074324	1.038666157	
Prestw-1076	Ciprofibrate	A	B8	BSF018292	BSF018296	BSF018300	BSF018304	0						0.896881736	0.930559926	1.034555146	1.043074324	0.964820599	
Prestw-1078	Benzylpenicillin sodium	A	C8	BSF018292	BSF018296	BSF018300	BSF018304	0						0.943565852	0.934536793	0.986491604	0.914977477	0.961281188	
Prestw-1080	Methiazole	A	E8	BSF018292	BSF018296	BSF018300	BSF018304	0						1.009007407	1.016098387	1.006733047	1.03392455	0.964794936	
Prestw-1081	(S)-propranolol hydrochloride	A	F8	BSF018292	BSF018296	BSF018300	BSF018304	0						1.02911791	1.115511096	1.0804007	0.924127252	1.105806528	
Prestw-1082	(-)-Eseroline fumarate salt	A	G8	BSF018292	BSF018296	BSF018300	BSF018304	0						1.016205428	1.130684096	1.111747268	1.171171171	1.242394974	
Prestw-1086	D-cycloserine	A	H8	BSF018292	BSF018296	BSF018300	BSF018304	0						1.0055595	1.057559908	1.052887604	1.061373874	1.04622912	
Prestw-1088	(+,-)-Synephrine	A	I8	BSF018292	BSF018296	BSF018300	BSF018304	0						1.031253964	1.058706393	1.026576197	1.079673423	1.02507593	
Prestw-1089	(S)-(-)-Cycloserine	A	J8	BSF018292	BSF018296	BSF018300	BSF018304	0						1.096310892	0.990159184	0.898041199	0.942426802	0.856604526	
Prestw-1090	Homosalate	A	L8	BSF018292	BSF018296	BSF018300	BSF018304	0						1.078384522	1.104789678	1.021979376	1.088823198	1.053809658	
Prestw-1091	Spaglumic acid	A	M8	BSF018292	BSF018296	BSF018300	BSF018304	0						1.002331379	0.991744557	0.984534584	1.03392455	0.9655937	
Prestw-1092	Ranolazine	A	N8	BSF018292	BSF018296	BSF018300	BSF018304	0						1.016720554	1.045378515	1.025122538	0.979025901	1.019405022	
Prestw-1094	Sulfadoxine	A	O8	BSF018292	BSF018296	BSF018300	BSF018304	0						0.915879568	1.008404404	1.103697338	1.097972973	1.09621752	
Prestw-1095	Cyclopentolate hydrochloride	A	P8	BSF018292	BSF018296	BSF018300	BSF018304	0						0.996328449	1.071093795	1.067417723	1.006475225	1.066361928	
Prestw-1096	Estriol	A	A9	BSF018292	BSF018296	BSF018300	BSF018304	0						0.989226584	1.029309824	1.041768637	1.015625	1.068639781	
Prestw-1097	(-)-Isoproterenol hydrochloride	A	B9	BSF018292	BSF018296	BSF018300	BSF018304	0						0.982406321	0.942239732	0.964449972	1.043074324	0.992338485	
Prestw-1099	Nialamide	A	C9	BSF018292	BSF018296	BSF018300	BSF018304	0						1.002393194	0.922194175	0.918960547	0.969876126	0.921257991	
Prestw-1101	Perindopril	A	F9	BSF018292	BSF018296	BSF018300	BSF018304	0						1.061103775	1.097373359	1.034248516	0.99732545	1.067443148	
Prestw-1102	Fexofenadine HCl	A	G9	BSF018292	BSF018296	BSF018300	BSF018304	0						1.022043519	1.01200508	0.990021481	1.052224099	1.029946733	
Prestw-1104	Clonixin Lysinate	A	H9	BSF018292	BSF018296	BSF018300	BSF018304	1						0.820588202	0.716830214	0.872860935	0.924127252	0.765248477	
Prestw-1105	Verteporfin	A	I9	BSF018292	BSF018296	BSF018300	BSF018304	0						1.042799646	0.986325628	0.944986744	0.969876126	0.942304231	
Prestw-1106	Meropenem	A	J9	BSF018292	BSF018296	BSF018300	BSF018304	0						1.069723543	1.082361584	1.004938093	0.924127252	1.01951189	
Prestw-1107	Ramipril	A	K9	BSF018292	BSF018296	BSF018300	BSF018304	0						1.046762679	1.094946038	1.044651064	1.116272523	1.062530489	
Prestw-1108	Mephenytoin	A	L9	BSF018292	BSF018296	BSF018300	BSF018304	0						1.121421548	1.114866199	0.99916239	0.942426802	0.976085312	
Prestw-1109	Rifabutin	A	M9	BSF018292	BSF018296	BSF018300	BSF018304	0						1.058761671	1.004597718	0.952055094	1.043074324	0.913008697	
Prestw-1110	Parbendazole	A	O9	BSF018292	BSF018296	BSF018300	BSF018304	1						0.876599524	0.961335858	1.085771554	1.152871622	1.038135973	
Prestw-1111	Mecamylamine hydrochloride	A	P9	BSF018292	BSF018296	BSF018300	BSF018304	0						0.999817566	1.035696099	1.035614173	0.988175676	1.038018005	
Prestw-1112	Procarbazine hydrochloride	A	A10	BSF018292	BSF018296	BSF018300	BSF018304	0						0.984144012	0.985349325	0.999554098	1.097972973	0.984217112	
Prestw-1113	Viomycin sulfate	A	B10	BSF018292	BSF018296	BSF018300	BSF018304	0						1.045821716	1.067134842	1.016695997	0.933277027	1.022557217	
Prestw-1114	Saquinavir mesylate	A	C10	BSF018292	BSF018296	BSF018300	BSF018304	0						1.004975691	1.15094462	1.141739483	1.015625	1.188030411	
Prestw-1115	Ronidazole	A	D10	BSF018292	BSF018296	BSF018300	BSF018304	0						0.999597779	0.964211025	0.964503526	0.924127252	0.938202534	
Prestw-1116	Dorzolamide hydrochloride	A	E10	BSF018292	BSF018296	BSF018300	BSF018304	0						1.000573084	1.158029533	1.15696801	1.088823198	1.2087999	
Prestw-1117	Azaperone	A	F10	BSF018292	BSF018296	BSF018300	BSF018304	0						1.038774798	1.137106198	1.09350509	1.061373874	1.130389478	
Prestw-1118	Cefepime hydrochloride	A	G10	BSF018292	BSF018296	BSF018300	BSF018304	0						1.004048464	0.956911146	0.956764488	0.99732545	0.978728006	
Prestw-1119	Clocortolone pivalate	A	H10	BSF018292	BSF018296	BSF018300	BSF018304	1						0.732165176	0.701728869	0.956197535	0.99732545	0.736225552	
Prestw-1120	Nadifloxacin	A	J10	BSF018292	BSF018296	BSF018300	BSF018304	0						1.058116047	1.021302349	0.95984173	0.988175676	0.962915136	
Prestw-1121	Carbadox	A	K10	BSF018292	BSF018296	BSF018300	BSF018304	0						1.05508024	1.120070162	1.055941444	1.097972973	1.052296802	
Prestw-1125	Oxiconazole Nitrate	A	L10	BSF018292	BSF018296	BSF018300	BSF018304	0						1.059297401	0.990768254	0.945033652	1.061373874	0.906673291	
Prestw-1127	Acipimox	A	M10	BSF018292	BSF018296	BSF018300	BSF018304	0						1.002873978	1.045432257	1.044860837	0.969876126	1.082462711	
Prestw-1129	Benazepril HCl	A	N10	BSF018292	BSF018296	BSF018300	BSF018304	0						1.031721011	0.995121311	0.965252142	0.969876126	0.896228732	
Prestw-1130	Azelastine HCl	A	P10	BSF018292	BSF018296	BSF018300	BSF018304	0						1.007496372	1.186745376	1.170819581	1.198620495	1.24971359	
Prestw-1132	Celiprolol HCl	A	A11	BSF018292	BSF018296	BSF018300	BSF018304	0						0.911305253	0.992326756	1.086969411	1.152871622	1.124485368	
Prestw-1134	Cytarabine	A	B11	BSF018292	BSF018296	BSF018300	BSF018304	1						0.144125273	0.059115585	0.408181581	0	0.301133011	
Prestw-1136	Doxofylline	A	C11	BSF018292	BSF018296	BSF018300	BSF018304	0						0.965084365	0.934088947	0.96878097	1.052224099	0.928981159	
Prestw-1137	Esmolol hydrochloride	A	D11	BSF018292	BSF018296	BSF018300	BSF018304	0						0.999103259	1.01797038	1.015502017	0.99732545	1.03905531	
Prestw-1139	Itraconazole	A	E11	BSF018292	BSF018296	BSF018300	BSF018304	0						0.9860122	1.022816067	1.038532902	0.933277027	1.063095366	
Prestw-1140	Liranaftate	A	G11	BSF018292	BSF018296	BSF018300	BSF018304	0						1.021768785	1.040953803	1.023165311	0.969876126	1.018017265	
Prestw-1144	Mirtazapine	A	H11	BSF018292	BSF018296	BSF018300	BSF018304	0						0.961320514	0.950229293	0.986530463	0.942426802	1.014118006	
Prestw-1147	Modafinil	A	I11	BSF018292	BSF018296	BSF018300	BSF018304	0						1.002640455	1.027885676	1.034189336	1.052224099	1.05540216	
Prestw-1152	Nefazodone HCl	A	K11	BSF018292	BSF018296	BSF018300	BSF018304	0						0.999515359	1.023926723	1.026385454	1.043074324	1.045916161	
Prestw-1154	Nilvadipine	A	L11	BSF018292	BSF018296	BSF018300	BSF018304	0						1.054901663	1.101815985	1.04181688	1.088823198	1.046063293	
